state,year,first_name,last_name,party,sex,died,status,win_margin,region,outcome,election_age,death_age,lived_after
New Hampshire,1863,Ira,Eastman,Democrat,Male,1881-03-21,Challenger,6.138876317320751,Northeast,Win,54.841889117043124,72.21629021218344,17.374401095140314
New Hampshire,1863,Joseph,Gilmore,Republican,Male,1867-04-07,Challenger,-6.138876317320751,Northeast,Lose,52.40520191649555,55.82477754962355,3.4195756331279945
New Hampshire,1866,John,Sinclair,Democrat,Male,1912-07-01,Challenger,-7.095614008351376,Northeast,Lose,42.34633812457221,87.99726214921287,45.65092402464066
New Hampshire,1866,Frederick,Smyth,Republican,Male,1899-04-22,Challenger,7.095614008351376,Northeast,Win,47.66050650239562,80.12046543463381,32.459958932238195
New Hampshire,1867,Walter,Harriman,Republican,Male,1884-07-25,Challenger,4.594578805935278,Northeast,Win,50.57631759069131,67.29637234770705,16.720054757015742
New Hampshire,1867,John,Sinclair,Democrat,Male,1912-07-01,Challenger,-4.594578805935278,Northeast,Lose,43.34565366187543,87.99726214921287,44.65160848733744
New Hampshire,1868,Walter,Harriman,Republican,Male,1884-07-25,Challenger,3.4182916352086608,Northeast,Win,51.578370978781656,67.29637234770705,15.718001368925394
New Hampshire,1868,John,Sinclair,Democrat,Male,1912-07-01,Challenger,-3.4182916352086608,Northeast,Lose,44.34770704996578,87.99726214921287,43.64955509924709
New Hampshire,1869,John,Bedell,Democrat,Male,1875-02-26,Challenger,-5.5664566766498,Northeast,Lose,47.32922655715264,52.63791923340178,5.308692676249144
New Hampshire,1869,Onslow,Stearns,Republican,Male,1878-12-29,Challenger,5.5664566766498,Northeast,Win,59.18412046543463,68.33127994524298,9.14715947980835
New Hampshire,1870,John,Bedell,Democrat,Male,1875-02-26,Challenger,-16.340873048994233,Northeast,Lose,48.328542094455855,52.63791923340178,4.309377138945927
New Hampshire,1870,Onslow,Stearns,Republican,Male,1878-12-29,Challenger,16.340873048994233,Northeast,Win,60.18343600273785,68.33127994524298,8.147843942505133
New Hampshire,1871,James,Pike,Republican,Male,1895-07-26,Challenger,-1.320405875587774,Northeast,Lose,52.98562628336756,76.70636550308008,23.720739219712527
New Hampshire,1871,James,Weston,Democrat,Male,1895-05-08,Challenger,1.320405875587774,Northeast,Win,44.19164955509925,67.69609856262834,23.50444900752909
New Hampshire,1872,James,Weston,Democrat,Male,1895-05-08,Challenger,-2.876485033516957,Northeast,Lose,45.1937029431896,67.69609856262834,22.50239561943874
New Hampshire,1873,James,Weston,Democrat,Male,1895-05-08,Challenger,-3.0391132512606234,Northeast,Lose,46.19301848049281,67.69609856262834,21.503080082135522
New Hampshire,1874,James,Weston,Democrat,Male,1895-05-08,Challenger,2.1003283107052155,Northeast,Win,47.19233401779603,67.69609856262834,20.503764544832308
New Hampshire,1875,Person,Cheney,Republican,Male,1901-06-19,Challenger,0.2193485857117281,Northeast,Win,47.6933607118412,73.31143052703628,25.61806981519507
New Hampshire,1875,Hiram,Roberts,Democrat,Male,1876-07-01,Challenger,-0.2193485857117281,Northeast,Lose,69.347022587269,70.00136892539356,0.6543463381245722
New Hampshire,1876,Person,Cheney,Republican,Male,1901-06-19,Challenger,4.541016847322702,Northeast,Win,48.695414099931554,73.31143052703628,24.61601642710472
New Hampshire,1877,Benjamin,Prescott,Republican,Male,1895-02-21,Challenger,5.202431501103462,Northeast,Win,44.68993839835729,61.98494182067078,17.295003422313485
New Hampshire,1878,Null,Mckean (New Hampshire),Democrat,Male,1908-05-23,Challenger,-1.9577377252952175,Northeast,Lose,33.15537303216975,62.69952087611225,29.544147843942504
New Hampshire,1878,Benjamin,Prescott,Republican,Male,1895-02-21,Challenger,1.9577377252952175,Northeast,Win,45.68925393566051,61.98494182067078,16.295687885010267
New Hampshire,1879,Natt,Head,Republican,Male,1883-11-12,Challenger,10.022683599901754,Northeast,Win,51.460643394934976,55.4798083504449,4.0191649555099245
New Hampshire,1879,Frank,Mckean,Democrat,Male,1908-05-23,Challenger,-10.022683599901754,Northeast,Lose,34.15468856947297,62.69952087611225,28.54483230663929
New Hampshire,1880,Charles,Bell,Republican,Male,1893-11-11,Challenger,4.24521108752009,Northeast,Win,56.96646132785763,69.98220396988364,13.015742642026009
New Hampshire,1880,Frank,Jones,Democrat,Male,1902-10-02,Challenger,-4.24521108752009,Northeast,Lose,48.139630390143736,70.04243668720055,21.90280629705681
New Hampshire,1882,Samuel,Hale,Republican,Male,1891-10-16,Challenger,1.972967949228604,Northeast,Win,59.59479808350445,68.53935660506502,8.944558521560575
New Hampshire,1884,Moody,Currier,Republican,Male,1898-08-23,Challenger,3.5020876191403616,Northeast,Win,78.54072553045859,92.33675564681725,13.796030116358658
New Hampshire,1886,Charles,Sawyer,Republican,Male,1908-01-18,Challenger,0.609577554768812,Northeast,Win,46.600958247775495,67.80013689253936,21.19917864476386
New Hampshire,1888,Charles,Amsden,Democrat,Male,1929-02-17,Challenger,-0.6649742771774498,Northeast,Lose,40.328542094455855,80.61054072553046,40.28199863107461
New Hampshire,1888,David,Goodell,Republican,Male,1915-01-22,Challenger,0.6649742771774498,Northeast,Win,54.502395619438744,80.71184120465435,26.209445585215605
New Hampshire,1890,Charles,Amsden,Democrat,Male,1929-02-17,Challenger,-0.10958581276144486,Northeast,Lose,42.327173169062284,80.61054072553046,38.28336755646817
New Hampshire,1890,Hiram,Tuttle,Republican,Male,1911-02-10,Challenger,0.10958581276144486,Northeast,Win,53.054072553045856,73.31690622861053,20.262833675564682
New Hampshire,1892,Luther,Mckinney,Democrat,Male,1922-07-30,Challenger,-2.553506228207141,Northeast,Lose,51.53182751540041,81.25941136208077,29.727583846680357
New Hampshire,1894,Charles,Busiel,Republican,Male,1901-08-29,Challenger,15.577377252952148,Northeast,Win,51.94798083504449,58.75975359342916,6.811772758384668
New Hampshire,1896,George,Ramsdell,Republican,Male,1900-11-16,Challenger,26.139207507820643,Northeast,Win,62.65571526351814,66.68309377138947,4.027378507871321
New Hampshire,1898,Frank,Rollins,Republican,Male,1915-10-27,Challenger,11.292188646853193,Northeast,Win,38.69678302532512,55.66872005475702,16.971937029431896
New Hampshire,1900,Chester,Jordan,Republican,Male,1914-08-24,Challenger,21.31191824147129,Northeast,Win,61.05681040383299,74.85557837097878,13.79876796714579
New Hampshire,1902,Nahum,Bachelder,Republican,Male,1934-04-22,Challenger,10.888768941139304,Northeast,Win,48.16974674880219,79.63039014373716,31.460643394934976
New Hampshire,1902,Henry,Hollis,Democrat,Male,1949-07-07,Challenger,-10.888768941139304,Northeast,Lose,33.18001368925393,79.84941820670774,46.6694045174538
New Hampshire,1904,Henry,Hollis,Democrat,Male,1949-07-07,Challenger,-18.166912987252907,Northeast,Lose,35.181382614647504,79.84941820670774,44.668035592060235
New Hampshire,1904,John,Mclane,Republican,Male,1911-04-13,Challenger,18.166912987252907,Northeast,Win,52.68720054757016,59.121149897330596,6.433949349760438
New Hampshire,1906,Charles,Floyd,Republican,Male,1923-02-03,Challenger,3.717429363730467,Northeast,Win,45.4154688569473,61.661875427789184,16.246406570841888
New Hampshire,1908,Clarence,Carr,Democrat,Male,1931-08-07,Challenger,-3.771391369047621,Northeast,Lose,55.75906913073238,78.51060917180014,22.751540041067763
New Hampshire,1908,Henry,Quinby,Republican,Male,1924-02-08,Challenger,3.771391369047621,Northeast,Win,62.403832991101986,77.66187542778918,15.2580424366872
New Hampshire,1910,Robert,Bass,Republican,Male,1960-07-29,Challenger,8.676870954080712,Northeast,Win,37.17453798767967,86.90485968514716,49.73032169746749
New Hampshire,1910,Clarence,Carr,Democrat,Male,1931-08-07,Challenger,-8.676870954080712,Northeast,Lose,57.75770020533881,78.51060917180014,20.752908966461327
New Hampshire,1912,Samuel,Felker,Democrat,Male,1932-11-14,Challenger,2.5469590897507075,Northeast,Win,53.555099247091036,73.57973990417523,20.024640657084188
New Hampshire,1912,Franklin,Worcester,Republican,Male,1916-05-02,Challenger,-2.5469590897507075,Northeast,Lose,67.02258726899385,70.51060917180014,3.488021902806297
New Hampshire,1914,Albert,Noone,Democrat,Male,1932-08-16,Challenger,-15.906451733739566,Northeast,Lose,68.0848733744011,85.86447638603696,17.779603011635867
New Hampshire,1914,Rolland,Spaulding,Republican,Male,1942-03-14,Challenger,15.906451733739566,Northeast,Win,41.63997262149213,68.99383983572895,27.353867214236825
New Hampshire,1916,Henry,Keyes,Republican,Male,1938-06-19,Challenger,8.313668114026811,Northeast,Win,53.45379876796714,75.07186858316221,21.61806981519507
New Hampshire,1918,John,Bartlett,Republican,Male,1952-03-19,Challenger,8.245391867173211,Northeast,Win,49.63997262149213,83.00889801505818,33.36892539356605
New Hampshire,1920,Albert,Brown,Republican,Male,1937-03-28,Challenger,20.006175738354543,Northeast,Win,67.29911019849418,83.69062286105407,16.39151266255989
New Hampshire,1920,Charles,Tilton,Democrat,Male,1953-07-24,Challenger,-20.006175738354543,Northeast,Lose,40.28747433264887,73.00205338809035,32.714579055441476
New Hampshire,1922,Fred,Brown,Democrat,Male,1955-02-03,Challenger,6.556505627021863,Northeast,Win,43.564681724846,75.81108829568788,32.24640657084189
New Hampshire,1922,Windsor,Goodnow,Republican,Male,1954-07-01,Challenger,-6.556505627021863,Northeast,Lose,59.34565366187543,90.99794661190965,31.652292950034223
New Hampshire,1924,Fred,Brown,Democrat,Male,1955-02-03,Challenger,-7.885433336781446,Northeast,Lose,45.56605065023956,75.81108829568788,30.245037645448324
New Hampshire,1924,John,Winant,Republican,Male,1947-11-03,Challenger,7.885433336781446,Northeast,Win,35.696098562628336,58.68856947296372,22.99247091033539
New Hampshire,1926,Eaton,Sargent,Democrat,Male,1944-03-27,Challenger,-19.40754454987272,Northeast,Lose,56.22724161533196,73.61806981519507,17.39082819986311
New Hampshire,1926,Huntley,Spaulding,Republican,Male,1955-11-14,Challenger,19.40754454987272,Northeast,Win,57.01300479123888,86.03696098562628,29.023956194387406
New Hampshire,1928,Eaton,Sargent,Democrat,Male,1944-03-27,Challenger,-15.211789894224587,Northeast,Lose,58.22861054072553,73.61806981519507,15.38945927446954
New Hampshire,1928,Charles,Tobey,Republican,Male,1953-07-24,Challenger,15.211789894224587,Northeast,Win,48.28747433264887,73.00205338809035,24.71457905544148
New Hampshire,1930,Albert,Noone,Democrat,Male,1932-08-16,Challenger,-16.218191891288797,Northeast,Lose,84.0848733744011,85.86447638603696,1.7796030116358659
New Hampshire,1930,John,Winant,Republican,Male,1947-11-03,Challenger,16.218191891288797,Northeast,Win,41.69472963723477,58.68856947296372,16.993839835728952
New Hampshire,1932,John,Winant,Republican,Male,1947-11-03,Challenger,8.809562629927044,Northeast,Win,43.696098562628336,58.68856947296372,14.992470910335387
New Hampshire,1934,H.,Bridges,Republican,Male,1961-11-26,Challenger,1.3949008498583595,Northeast,Win,36.153319644079396,63.21149897330596,27.058179329226558
New Hampshire,1934,John,Sullivan,Democrat,Male,1982-08-10,Challenger,-1.3949008498583595,Northeast,Lose,35.38672142368241,83.14852840520192,47.761806981519506
New Hampshire,1936,Amos,Blandin,Democrat,Male,1948-12-31,Challenger,-14.077484808556434,Northeast,Lose,72.34496919917865,84.49828884325804,12.153319644079398
New Hampshire,1936,Francis,Murphy,Republican,Male,1958-12-19,Challenger,14.077484808556434,Northeast,Win,59.219712525667354,81.3388090349076,22.119096509240247
New Hampshire,1938,Francis,Murphy,Republican,Male,1958-12-19,Challenger,14.306156194352582,Northeast,Win,61.21834360027378,81.3388090349076,20.12046543463381
New Hampshire,1938,John,Sullivan,Democrat,Male,1982-08-10,Challenger,-14.306156194352582,Northeast,Lose,39.38672142368241,83.14852840520192,43.761806981519506
New Hampshire,1940,Robert,Blood,Republican,Male,1975-08-03,Challenger,1.4868226784480711,Northeast,Win,52.98562628336756,87.7262149212868,34.74058863791923
New Hampshire,1942,Robert,Blood,Republican,Male,1975-08-03,Challenger,4.350100904402424,Northeast,Win,54.98425735797399,87.7262149212868,32.7419575633128
New Hampshire,1944,Charles,Dale,Republican,Male,1978-09-28,Challenger,6.222509643124141,Northeast,Win,51.66050650239562,85.55509924709104,33.894592744695416
New Hampshire,1946,Charles,Dale,Republican,Male,1978-09-28,Challenger,26.281270839578823,Northeast,Win,53.659137577002056,85.55509924709104,31.89596167008898
New Hampshire,1948,Sherman,Adams,Republican,Male,1986-10-27,Challenger,4.97021484154476,Northeast,Win,49.82340862422998,87.79739904175223,37.973990417522245
New Hampshire,1948,Herbert,Hill,Democrat,Male,1981-01-15,Challenger,-4.97021484154476,Northeast,Lose,45.34976043805612,77.54414784394251,32.19438740588638
New Hampshire,1950,Sherman,Adams,Republican,Male,1986-10-27,Incumbent,13.940313341877436,Northeast,Win,51.82203969883641,87.79739904175223,35.97535934291581
New Hampshire,1952,Hugh,Gregg,Republican,Male,2003-09-24,Challenger,26.293961575372116,Northeast,Win,34.954140999315534,85.83709787816564,50.8829568788501
New Hampshire,1954,Lane,Dwinell,Republican,Male,1997-03-27,Challenger,10.24656914879953,Northeast,Win,47.97535934291581,90.36550308008214,42.390143737166326
New Hampshire,1954,John,Shaw,Democrat,Male,1982-04-01,Challenger,-10.24656914879953,Northeast,Lose,54.93223819301848,82.33538672142369,27.4031485284052
New Hampshire,1956,Lane,Dwinell,Republican,Male,1997-03-27,Incumbent,9.455536442528846,Northeast,Win,49.97672826830938,90.36550308008214,40.388774811772755
New Hampshire,1956,John,Shaw,Democrat,Male,1982-04-01,Challenger,-9.455536442528846,Northeast,Lose,56.93360711841205,82.33538672142369,25.401779603011637
New Hampshire,1958,Bernard,Boutin,Democrat,Male,2011-08-24,Challenger,-3.306004981982639,Northeast,Lose,35.34565366187543,88.145106091718,52.799452429842574
New Hampshire,1958,Wesley,Powell,Republican,Male,1981-01-06,Challenger,3.306004981982639,Northeast,Win,43.063655030800824,65.23477070499658,22.171115674195757
New Hampshire,1960,Bernard,Boutin,Democrat,Male,2011-08-24,Challenger,-10.9177460270474,Northeast,Lose,37.347022587268995,88.145106091718,50.79808350444901
New Hampshire,1960,Wesley,Powell,Republican,Male,1981-01-06,Incumbent,10.9177460270474,Northeast,Win,45.06502395619439,65.23477070499658,20.16974674880219
New Hampshire,1962,John,King,Democrat,Male,1996-08-09,Challenger,17.784984003338437,Northeast,Win,44.07118412046543,77.83162217659138,33.76043805612594
New Hampshire,1964,John,King,Democrat,Male,1996-08-09,Incumbent,33.616860410169174,Northeast,Win,46.072553045859,77.83162217659138,31.759069130732374
New Hampshire,1966,Hugh,Gregg,Republican,Male,2003-09-24,Challenger,-7.987870001415459,Northeast,Lose,48.95277207392197,85.83709787816564,36.884325804243666
New Hampshire,1966,John,King,Democrat,Male,1996-08-09,Incumbent,7.987870001415459,Northeast,Win,48.07118412046543,77.83162217659138,29.760438056125942
New Hampshire,1968,Emile,Bussiere,Democrat,Male,2008-10-26,Challenger,-5.091138530566468,Northeast,Lose,36.473648186173854,76.44626967830253,39.97262149212868
New Hampshire,1968,Walter,Peterson,Republican,Male,2011-06-01,Challenger,5.091138530566468,Northeast,Win,46.130047912388775,88.69815195071868,42.56810403832991
New Hampshire,1970,Walter,Peterson,Republican,Male,2011-06-01,Incumbent,2.0958502165711934,Northeast,Win,48.12867898699521,88.69815195071868,40.56947296372348
New Hampshire,1972,Meldrim,Thomson,Republican,Male,2001-04-19,Challenger,2.9233013482981676,Northeast,Win,60.662559890485966,89.11430527036276,28.451745379876797
New Hampshire,1974,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,2.3582490155568507,Northeast,Win,62.6611909650924,89.11430527036276,26.45311430527036
New Hampshire,1976,Harry,Spanos,Democrat,Male,1995-03-18,Challenger,-15.34541336353341,Northeast,Lose,50.496919917864474,68.85968514715948,18.362765229295004
New Hampshire,1976,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,15.34541336353341,Northeast,Win,64.66255989048597,89.11430527036276,24.451745379876797
New Hampshire,1978,Hugh,Gallen,Democrat,Male,1982-12-29,Challenger,4.174149148855427,Northeast,Win,54.26694045174538,58.41478439425051,4.147843942505133
New Hampshire,1978,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,-4.174149148855427,Northeast,Lose,66.6611909650924,89.11430527036276,22.45311430527036
New Hampshire,1980,Hugh,Gallen,Democrat,Male,1982-12-29,Incumbent,18.362631790786537,Northeast,Win,56.26830937713895,58.41478439425051,2.1464750171115674
New Hampshire,1980,Meldrim,Thomson,Republican,Male,2001-04-19,Challenger,-18.362631790786537,Northeast,Lose,68.66255989048597,89.11430527036276,20.451745379876797
New Hampshire,1982,Hugh,Gallen,Democrat,Male,1982-12-29,Incumbent,-4.7071363240261235,Northeast,Lose,58.26694045174538,58.41478439425051,0.14784394250513347
New Jersey,1853,Rodman,Price,Democrat,Male,1894-06-07,Challenger,5.19205952609758,Northeast,Win,37.503080082135526,78.08898015058179,40.58590006844627
New Jersey,1856,William,Alexander,Democrat,Male,1874-08-23,Challenger,-2.5815505456895096,Northeast,Lose,50.46406570841889,68.26009582477755,17.796030116358658
New Jersey,1859,Charles,Olden,Republican,Male,1876-04-07,Challenger,1.5243408963238778,Northeast,Win,60.70636550308008,77.12799452429843,16.421629021218344
New Jersey,1859,Edwin,Wright,Democrat,Male,1871-01-21,Challenger,-1.5243408963238778,Northeast,Lose,47.841204654346335,59.05270362765229,11.211498973305956
New Jersey,1862,Joel,Parker,Democrat,Male,1888-01-02,Challenger,13.513613597859596,Northeast,Win,45.946611909650926,71.1047227926078,25.15811088295688
New Jersey,1865,Theodore,Runyon,Democrat,Male,1896-01-27,Challenger,-2.1318752788680513,Northeast,Lose,43.01984941820671,73.2457221081451,30.2258726899384
New Jersey,1868,John,Blair,Republican,Male,1899-12-02,Challenger,-2.7948688003638864,Northeast,Lose,66.20670773442848,97.27857631759069,31.071868583162217
New Jersey,1868,Theodore,Randolph,Democrat,Male,1883-11-07,Challenger,2.7948688003638864,Northeast,Win,42.36824093086927,57.37166324435318,15.003422313483915
New Jersey,1871,Joel,Parker,Democrat,Male,1888-01-02,Challenger,3.766417839931961,Northeast,Win,54.945927446954144,71.1047227926078,16.15879534565366
New Jersey,1871,Cornelius,Walsh,Republican,Male,1879-09-20,Challenger,-3.766417839931961,Northeast,Lose,54.34633812457221,62.220396988364136,7.874058863791923
New Jersey,1874,George,Halsey,Republican,Male,1894-04-01,Challenger,-7.297623708867107,Northeast,Lose,46.913073237508556,66.31622176591375,19.4031485284052
New Jersey,1878,George,Mcclellan,Democrat,Male,1885-10-29,Challenger,6.966014508202555,Northeast,Win,51.9233401779603,58.90485968514716,6.981519507186858
New Jersey,1878,William,Newell,Republican,Male,1901-08-08,Challenger,-6.966014508202555,Northeast,Lose,61.16632443531827,83.92060232717317,22.754277891854894
New Jersey,1880,George,Ludlow,Democrat,Male,1900-12-18,Challenger,0.26825338613241456,Northeast,Win,50.5845311430527,70.69952087611225,20.11498973305955
New Jersey,1883,Leon,Abbett,Democrat,Male,1894-12-04,Challenger,3.3891977720591484,Northeast,Win,47.07460643394935,58.15468856947297,11.080082135523615
New Jersey,1883,Jonathan,Dixon,Republican,Male,1906-05-21,Challenger,-3.3891977720591484,Northeast,Lose,44.33401779603012,66.87200547570157,22.537987679671456
New Jersey,1886,Robert,Green,Democrat,Male,1895-05-07,Challenger,3.7855544751673302,Northeast,Win,55.61670088980151,64.11772758384669,8.501026694045175
New Jersey,1886,Benjamin,Howey,Republican,Male,1893-02-06,Challenger,-3.7855544751673302,Northeast,Lose,58.63655030800821,64.89253935660507,6.2559890485968515
New Jersey,1889,Leon,Abbett,Democrat,Male,1894-12-04,Incumbent,5.435159798197809,Northeast,Win,53.07597535934291,58.15468856947297,5.078713210130048
New Jersey,1889,Edward,Grubb,Republican,Male,1913-07-07,Challenger,-5.435159798197809,Northeast,Lose,47.97809719370294,71.64407939767283,23.665982203969882
New Jersey,1892,John,Kean,Republican,Male,1914-11-04,Challenger,-2.3325960800149232,Northeast,Lose,39.92060232717317,61.91375770020534,21.99315537303217
New Jersey,1892,George,Werts,Democrat,Male,1910-01-17,Challenger,2.3325960800149232,Northeast,Win,46.620123203285424,63.81656399726215,17.196440793976727
New Jersey,1895,John,Griggs,Republican,Male,1927-11-28,Challenger,8.999665439946476,Northeast,Win,46.32169746748802,78.38193018480493,32.06023271731691
New Jersey,1895,Alexander,Mcgill,Democrat,Male,1900-04-21,Challenger,-8.999665439946476,Northeast,Lose,50.04243668720055,54.49965776865161,4.457221081451061
New Jersey,1898,Elvin,Crane,Democrat,Male,1909-01-09,Challenger,-1.7045718731691863,Northeast,Lose,45.04312114989733,55.219712525667354,10.17659137577002
New Jersey,1898,Foster,Voorhees,Republican,Male,1927-06-14,Challenger,1.7045718731691863,Northeast,Win,41.998631074606436,70.6009582477755,28.602327173169062
New Jersey,1901,Franklin,Murphy,Republican,Male,1920-02-24,Challenger,4.888229503987219,Northeast,Win,55.83572895277207,74.13826146475017,18.302532511978097
New Jersey,1901,James,Seymour,Democrat,Male,1905-04-01,Challenger,-4.888229503987219,Northeast,Lose,64.76112251882273,68.16427104722793,3.403148528405202
New Jersey,1904,Charles,Black,Democrat,Male,1947-12-23,Challenger,-12.562943646279813,Northeast,Lose,46.26967830253251,89.3990417522245,43.129363449691994
New Jersey,1904,Edward,Stokes,Republican,Male,1942-11-04,Challenger,12.562943646279813,Northeast,Win,43.86858316221766,81.86447638603696,37.9958932238193
New Jersey,1907,John,Fort,Republican,Male,1920-11-17,Challenger,2.105288048490195,Northeast,Win,55.624914442162904,68.65982203969884,13.034907597535934
New Jersey,1907,Frank,Katzenbach,Democrat,Male,1929-03-13,Challenger,-2.105288048490195,Northeast,Lose,38.99520876112252,60.34770704996578,21.352498288843258
New Jersey,1910,Vivian,Lewis,Republican,Male,1950-03-14,Challenger,-11.727244040276544,Northeast,Lose,41.4072553045859,80.76112251882273,39.35386721423682
New Jersey,1910,Woodrow,Wilson,Democrat,Male,1924-02-03,Challenger,11.727244040276544,Northeast,Win,53.8507871321013,67.0965092402464,13.245722108145106
New Jersey,1913,James,Fielder,Democrat,Male,1954-12-02,Challenger,10.480274114201492,Northeast,Win,46.68856947296372,87.76180698151951,41.073237508555785
New Jersey,1913,Edward,Stokes,Republican,Male,1942-11-04,Challenger,-10.480274114201492,Northeast,Lose,52.86789869952088,81.86447638603696,28.996577686516083
New Jersey,1916,Walter,Edge,Republican,Male,1956-10-29,Challenger,16.386025752930905,Northeast,Win,42.95687885010267,82.93771389459275,39.98083504449008
New Jersey,1916,H.,Wittpenn,Democrat,Male,1931-07-25,Challenger,-16.386025752930905,Northeast,Lose,45.034907597535934,59.75085557837098,14.715947980835045
New Jersey,1919,Newton,Bugbee,Republican,Male,1965-06-01,Challenger,-3.450965842335336,Northeast,Lose,43.53730321697468,89.10882956878851,45.57152635181382
New Jersey,1919,Edward,Edwards,Democrat,Male,1931-01-26,Challenger,3.450965842335336,Northeast,Win,55.92607802874743,67.15126625598904,11.225188227241615
New Jersey,1922,William,Runyon,Republican,Male,1931-11-09,Challenger,-5.415549068620322,Northeast,Lose,51.66872005475702,60.67898699520876,9.010266940451745
New Jersey,1922,George,Silzer,Democrat,Male,1940-10-16,Challenger,5.415549068620322,Northeast,Win,52.558521560574945,70.50513347022587,17.946611909650922
New Jersey,1925,Arthur,Moore,Democrat,Male,1952-11-18,Challenger,4.247736743785026,Northeast,Win,48.33949349760438,75.37577002053388,27.0362765229295
New Jersey,1925,Arthur,Whitney,Republican,Male,1942-11-19,Challenger,-4.247736743785026,Northeast,Lose,54.33538672142368,71.37303216974675,17.037645448323065
New Jersey,1928,William,Dill,Democrat,Male,1952-01-14,Challenger,-10.180760871091294,Northeast,Lose,54.64202600958248,77.83162217659138,23.189596167008897
New Jersey,1928,Morgan,Larson,Republican,Male,1961-03-21,Challenger,10.180760871091294,Northeast,Win,46.390143737166326,78.7624914442163,32.37234770704997
New Jersey,1931,David,Baird,Republican,Male,1955-02-28,Challenger,-18.538383744777207,Northeast,Lose,50.06707734428473,73.38261464750171,23.315537303216974
New Jersey,1931,Arthur,Moore,Democrat,Male,1952-11-18,Challenger,18.538383744777207,Northeast,Win,54.338124572210816,75.37577002053388,21.037645448323065
New Jersey,1934,William,Dill,Democrat,Male,1952-01-14,Challenger,-0.913844068833022,Northeast,Lose,60.64065708418891,77.83162217659138,17.190965092402465
New Jersey,1934,Harold,Hoffman,Republican,Male,1954-06-04,Challenger,0.913844068833022,Northeast,Win,38.74058863791923,58.31895961670089,19.578370978781656
New Jersey,1937,Lester,Clee,Republican,Male,1962-03-15,Challenger,-3.128697815869515,Northeast,Lose,49.34428473648186,73.70020533880904,24.355920602327174
New Jersey,1937,Arthur,Moore,Democrat,Male,1952-11-18,Challenger,3.128697815869515,Northeast,Win,60.33949349760438,75.37577002053388,15.0362765229295
New Jersey,1940,Charles,Edison,Democrat,Male,1969-07-31,Challenger,3.354210861459201,Northeast,Win,50.25598904859685,78.98973305954826,28.733744010951405
New Jersey,1940,Robert,Hendrickson,Republican,Male,1885-11-25,Challenger,-3.354210861459201,Northeast,Lose,121.160848733744,66.217659137577,-54.94318959616701
New Jersey,1943,Walter,Edge,Republican,Male,1956-10-29,Challenger,11.197509483175686,Northeast,Win,69.95482546201232,82.93771389459275,12.982888432580424
New Jersey,1943,Vincent,Murphy,Democrat,Male,1976-06-08,Challenger,-11.197509483175686,Northeast,Lose,50.25872689938399,82.85010266940452,32.591375770020534
New Jersey,1946,Alfred,Driscoll,Republican,Male,1975-03-09,Challenger,15.891190795054747,Northeast,Win,44.030116358658454,72.36960985626284,28.33949349760438
New Jersey,1946,Lewis,Hansen,Democrat,Male,1965-11-18,Challenger,-15.891190795054747,Northeast,Lose,54.96235455167693,73.99863107460644,19.0362765229295
New Jersey,1949,Alfred,Driscoll,Republican,Male,1975-03-09,Incumbent,4.473130554559688,Northeast,Win,47.030800821355236,72.36960985626284,25.338809034907598
New Jersey,1949,Elmer,Wene,Democrat,Male,1957-01-25,Challenger,-4.473130554559688,Northeast,Lose,57.51129363449692,64.7337440109514,7.222450376454483
New Jersey,1953,Robert,Meyner,Democrat,Male,1990-05-27,Challenger,8.671628161090155,Northeast,Win,45.34154688569473,81.89733059548254,36.55578370978782
New Jersey,1953,Paul,Troast,Republican,Male,1972-07-21,Challenger,-8.671628161090155,Northeast,Lose,58.959616700889804,77.66735112936345,18.70773442847365
New Jersey,1957,Malcolm,Forbes,Republican,Male,1990-02-24,Challenger,-10.198348621006971,Northeast,Lose,38.21492128678987,70.51882272416154,32.303901437371664
New Jersey,1957,Robert,Meyner,Democrat,Male,1990-05-27,Incumbent,10.198348621006971,Northeast,Win,49.34154688569473,81.89733059548254,32.55578370978782
New Jersey,1961,Richard,Hughes,Democrat,Male,1992-12-07,Challenger,1.6367716787877669,Northeast,Win,52.238193018480494,83.32648870636551,31.08829568788501
New Jersey,1961,James,Mitchell,Republican,Male,1964-10-19,Challenger,-1.6367716787877669,Northeast,Lose,60.98015058179329,63.93429158110883,2.954140999315537
New Jersey,1965,Wayne,Dumont,Republican,Male,1992-03-19,Challenger,-16.55938975133497,Northeast,Lose,51.36481861738535,77.73305954825462,26.368240930869266
New Jersey,1965,Richard,Hughes,Democrat,Male,1992-12-07,Incumbent,16.55938975133497,Northeast,Win,56.238193018480494,83.32648870636551,27.08829568788501
New Jersey,1969,William,Cahill,Republican,Male,1996-07-01,Challenger,21.563574622843447,Northeast,Win,57.36344969199179,84.0164271047228,26.652977412731005
New Jersey,1969,Robert,Meyner,Democrat,Male,1990-05-27,Challenger,-21.563574622843447,Northeast,Lose,61.34154688569473,81.89733059548254,20.555783709787818
New Jersey,1973,Brendan,Byrne,Democrat,Male,2018-01-04,Challenger,35.3147622400098,Northeast,Win,49.596167008898014,93.76043805612593,44.16427104722793
